name,category,code,unit,brand,vendor,image_url,is_active,created_by,quantity,branch,description
B2 HOT FOIL PASTE (CREDIT 800),W/B,8331,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SKY DISCHARGE WHITE,W/B,8332,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
CSC GENESIS GREY BASE,W/B,8333,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
LYGRA GEL,W/B,8334,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SUPER PLASTIC PSS,W/B,8335,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
COLD FIXING AGENT,W/B,8336,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SILVER COLOUR BASE,W/B,8337,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FIXER N,W/B,8338,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FS-ANTI MIGRATION WHITE RUBBER PASTE,W/B,8339,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
VELVET FOAM,W/B,8340,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BURNO OUT PASTE,W/B,8341,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BAIRAVI PU GLOSSY GEL (BILL CATALYST 2%),W/B,8342,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
COPPER SIMMER W/B,W/B,8343,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
XL FOAM,W/B,8344,KG,DUCOL,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
OIL PASTE,W/B,8345,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
WATER PASTE,W/B,8346,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
IMP. WATER PASTE,W/B,8347,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
DISCHARGE WHITE,W/B,8348,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
DISCHARGE CLEAR,W/B,8349,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
DISCHARGE WHITE,W/B,8350,KG,ELECTRON,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
DISCHARGE CLEAR,W/B,8351,KG,ELECTRON,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
DISCHARGE ACTIVATOR,W/B,8352,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
MIXING AID (NON CHOCKING OIL),W/B,8353,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
LM FOIL GEL,W/B,8354,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PROCESS COLORS (CYMK),W/B,8355,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
"GRAFCO FLUO. COLORS (YELLOW, MAJENTHA, PINK, ORANGE, GREEN)",W/B,8356,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
GHADI (ARTEX),W/B,8357,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXAPRINT AFK,W/B,8358,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SPL. FOAM,W/B,8359,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
MATTING AGENT,W/B,8360,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
GERMAN WHITE,W/B,8361,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
008 CATALYST,W/B,8362,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BRIGHT SILVER SIMMER READYMIX W/B,W/B,8363,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BRIGHT GOLD SIMMER READYMIX W/B,W/B,8364,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SUPER SOFT WHITE,W/B,8365,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SUPER SOFT CLEAR,W/B,8366,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PERFECT WHITE,W/B,8367,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PERFECT CLEAR,W/B,8368,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SUPER ARREST WHITE,W/B,8369,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
B2 FOAM,W/B,8370,KG,B2,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
424 STRETCH WHITE,W/B,8371,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
424 STRETCH CLEAR,W/B,8372,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
DIGITAL WHITE,W/B,8373,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
DIGITAL CLEAR,W/B,8374,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
YELLOW SPARKLE GLITTER 8 MM,PRINTING ADD ON,8375,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
YELLOW SPARKLE GLITTER 4 MM,PRINTING ADD ON,8376,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
GENESIS GREY BASE,W/B,8377,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
LIQUID THICKNER,PRINTING ADD ON,8378,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PEARL PASTE READYMIX OB,TPL,8379,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SRIVY 9044 REDUCER,PRINTING ADD ON,8380,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SRIVY 9044 REDUCER (5 LIT.),PRINTING ADD ON,8381,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SOAP OIL,PRINTING ADD ON,8382,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
HOT MELT POWDER 80-200,STICKER,8383,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
HOT MELT POWDER 0-80,STICKER,8384,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
HOT MELT POWDER 0-80 POLYESTER,STICKER,8385,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
HOT MELT POWDER BLACK,STICKER,8386,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
HOT MELT GLUE/GUM SHEET(PIDILITE),PRINTING ADD ON,8387,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
HOT MELT GLUE/GUM SHEET NEW (40”X40”),PRINTING ADD ON,8388,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
"FLOCK SHEET (20”X25”) G.YELLOW, GREEN, D.GREEN, RED, BLACK, OFF WHITE, NAVYBLLUE",PRINTING ADD ON,8389,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
GLYCERIN,PRINTING ADD ON,8390,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
DAP,PRINTING ADD ON,8391,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FLOCK POWDER,PRINTING ADD ON,8392,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FLOCK POWDER (0.5 MM),PRINTING ADD ON,8393,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FLOCK POWDER (HEAT RESISTANCE),PRINTING ADD ON,8394,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BEADS,PRINTING ADD ON,8395,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BEADS SMALL,PRINTING ADD ON,8396,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
METALLIC BEADS,PRINTING ADD ON,8397,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
THICKENER POWDER,PRINTING ADD ON,8398,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PEARL POWDER,PRINTING ADD ON,8399,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PEARL POWDER (TOYS),PRINTING ADD ON,8400,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BUTTER PAPER (20” X 11”) TISSUE,PRINTING ADD ON,8401,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
YELLOW GUM POWDER,PRINTING ADD ON,8402,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
CEEPAL,PRINTING ADD ON,8403,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEFLON SHEET SHINING,PRINTING ADD ON,8404,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEFLON SHEET MATT,PRINTING ADD ON,8405,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXTILE PRINTING PALETTE PAPER,PRINTING ADD ON,8406,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEMPERATURE STRIP (120 C 171 C),PRINTING ADD ON,8407,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
GRAFCO PRINT REMOVER,PRINTING ADD ON,8408,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
HOT MELT POWDER ANTI MIGRATION POWDER,STICKER,8409,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FIXER 104,W/B,8410,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
MATT POWDER,PRINTING ADD ON,8411,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FUSING SHEET,PRINTING ADD ON,8412,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FOIL GEL,W/B,8413,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
WHITE FABRIC REMOVING OIL,PRINTING ADD ON,8414,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SSIAC PRINT REMOVER NEW,PRINTING ADD ON,8415,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
KYB REDUCER,PRINTING ADD ON,8416,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
DTF POWDER,PRINTING ADD ON,8417,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SUPER BOND ECO FRIENDLY (1 KG),SCREEN MAKING ACCESSORIES,8418,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SUPER BOND ECO FRIENDLY (5 KG PACKING) (PER KG),SCREEN MAKING ACCESSORIES,8419,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SUPER BOND PS 1 KG,SCREEN MAKING ACCESSORIES,8420,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SUPER BOND PS 5 KGS.,SCREEN MAKING ACCESSORIES,8421,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SUPER BOND SHE,SCREEN MAKING ACCESSORIES,8422,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PIDIVYL TGPF (1 KG),SCREEN MAKING ACCESSORIES,8423,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PIDIVYL TGPF (7.5 KGS),SCREEN MAKING ACCESSORIES,8424,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
EMDILITH DM 45 (1 OR 2 KGS PACKING),SCREEN MAKING ACCESSORIES,8425,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
EMDILITH DM 45 (5 KG PACKING),SCREEN MAKING ACCESSORIES,8426,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
EMDILITH DM 47 (50 KG PACKING),SCREEN MAKING ACCESSORIES,8427,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
EMDILITH DM 58 (50 KGS. PACKING),SCREEN MAKING ACCESSORIES,8428,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TAKTER 600 ML,SCREEN MAKING ACCESSORIES,8429,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
RADIUM NORMAL GREEN POWDER (W/B),PRINTING ADD ON,8430,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
RADIUM LONG GLOW GREEN POWDER (W/B),PRINTING ADD ON,8431,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
RADIUM LONG GLOW GREEN POWDER (O/B),PRINTING ADD ON,8432,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
RADIUM ORANGE POWDER (W/B),PRINTING ADD ON,8433,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
READYMIX NORMAL GREEN (W/B),PRINTING ADD ON,8434,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
READYMIX LONG GLOW GREEN (W/B),PRINTING ADD ON,8435,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
READYMIX LONG GLOW GREEN (O/B),PRINTING ADD ON,8436,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
READYMIX ORANGE (W/B),PRINTING ADD ON,8437,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
READYMIX YELLOW (W/B),PRINTING ADD ON,8438,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
READYMIX WHITE (W/B),PRINTING ADD ON,8439,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
READYMIX RED (W/B),PRINTING ADD ON,8440,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
READYMIX ROSERED (W/B),PRINTING ADD ON,8441,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
READYMIX SKY BLUE (W/B),PRINTING ADD ON,8442,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
READYMIX GREENISH BLUE (W/B),PRINTING ADD ON,8443,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
READYMIX BLUE (O/B),PRINTING ADD ON,8444,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SILVER SPOON NO. 1,PRINTING ADD ON,8445,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SILVER SPOON NO. 2,PRINTING ADD ON,8446,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SILVER SPOON NO. 3,PRINTING ADD ON,8447,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SILVER SPOON NO. 4,PRINTING ADD ON,8448,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SILVER SPOON NO. 5,PRINTING ADD ON,8449,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SILVER SPOON NO. 6,PRINTING ADD ON,8450,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SILVER SPOON – 18”,PRINTING ADD ON,8451,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SILVER SPOON – 21”,PRINTING ADD ON,8452,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXCRON BLACK NGB,W/B,8475,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXCRON BLACK NFD TE,W/B,8476,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXCRON BLUE B S/C,W/B,8477,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXCRON BLUE BN S/C,W/B,8478,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXCRON BRILL PINK CP S/C,W/B,8479,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXCRON BRILL RED PEGB S/C,W/B,8480,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXCRON BRILL RED PEGR S/C,W/B,8481,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXCRON BROWN GR,W/B,8482,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXCRON GOLDEN YELLOW KRM,W/B,8483,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXCRON GREEN G S/C,W/B,8484,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXCRON NAVY BLUE BRJ S/C,W/B,8485,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXCRON ORANGE PERG,W/B,8486,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXCRON RED VIOLET RK,W/B,8487,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXCRON RED RP XF,W/B,8488,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXCRON RUBINE PE-BC,W/B,8489,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXCRON TURQUISE BLUE BCD S/C,W/B,8490,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXCRON VIOLET MB,W/B,8491,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXCRON YELLOW SGP,W/B,8492,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXCRON ORANGE PFG,W/B,8493,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXCRON YELLOW GRKW S/C,W/B,8494,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXCRON YELLOW RAL XF,W/B,8495,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXCRON BRILL RED HB 200,W/B,8496,KG,PIDILITE,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PHOTOCHROMIC,SPECIAL INKS,8497,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
THERMOCHROMIC,SPECIAL INKS,8498,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FRAGRANCE,SPECIAL INKS,8499,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
LIGHT YELLOW,TPL,TPL-101,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
MID YELLOW,TPL,TPL-102,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
MATCH VIOLET,TPL,TPL-141,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
MATCH TINTING WHITE,TPL,TPL-171,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
METALIC CLEAR BASE,TPL,TPL-195,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
PRINTABLE ADHESIVE,TPL,TPL-196,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
LIGHT BROWN,TPL,TPL-2005,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
CHOCKLET BROWN,TPL,TPL-2006,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
BRIGHT YELLOW,TPL,TPL-201,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
SCARLET RED,TPL,TPL-2011,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
CARDINAL RED,TPL,TPL-2113,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
LITHO WHITE,TPL,TPL-1009,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
KELLY GREEN,TPL,TPL-2114,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
BRANDYWINE,TPL,TPL-2115,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
NATIONAL RED,TPL,TPL-2116,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
BRIGHT ORANGE,TPL,TPL-2121,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
DARK NAVY BLUE,TPL,TPL-2123,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
DALLAS GREEN,TPL,TPL-2124,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
SKY BLUE,TPL,TPL-251,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
ROYAL BLUE,TPL,TPL-252,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
NAVY BLUE,TPL,TPL-255,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
TURQUOISE BLUE,TPL,TPL-257,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
OPAQUE WHITE,TPL,TPL-271,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
BRILLIANT WHITE,TPL,TPL-272,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
LITHO BACKUP WHITE,TPL,TPL-276,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
DENSE BLACK,TPL,TPL-281,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
FLOUROSCENT LN. YELLOW,TPL,TPL-501,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
FLOUROSCENT GN YELLOW,TPL,TPL-502,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
FLOUROSCENT ORANGE,TPL,TPL-511,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
FLOUROSCENT RED,TPL,TPL-521,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
FLOUROSCENT MAJENTHA,TPL,TPL-531,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
FLOUROSCENT GREEN,TPL,TPL-561,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
FLOUROSCENT CURABLE REDUCER,TPL,TPL-901,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
TEXOPLAST TPL WHITE,TPL,TPL-1015,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
USA TRANSFER GEL,TPL,TPL1002,KG,MICRO-INKS,null,,true,Sreeram,0,SUN SHINE INKS AND COATINGS,
